id,job_title,location,salary_currency,career_level,experience_level,education_level,employment_type,job_function,company_process_time,company_size,company_industry,salary,experience_years,experience_group,range_gaji,median_salary_by_level,salary_competitiveness_index,median_salary_by_location,salary_vs_location
17864,Frontend(React/Angular) Developer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Diploma (D3/D4),Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",15 days,201 - 500 pekerja,Manajemen/Konsulting HR,14400000.0,3,2-3,10 - 20 juta,6000000.0,240.0,6750000.0,213.33
17873,"Staff Export Import (Penempatan : Legok, Tangerang)",Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Pelayanan,Logistik/Rantai Pasokan",16 days,501 - 1000 pekerja,Agrikultural/Perkebunan/Peternakan Unggas/Perikanan,5250000.0,2,2-3,5 - 10 juta,6000000.0,87.5,5500000.0,95.45
17888,STAFF RESEARCH & PRODUCT DEVELOPMENT B ERL COSMETICS,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Teknik,Teknik Kimia",10 days,1- 50 pekerja,Perawatan/Kecantikan/Fitnes,4500000.0,1,0-1,2 - 5 juta,4700000.0,95.74,5500000.0,81.82
17893,Supervisor B2B,Mojokerto,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Kontrak,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",12 days,201 - 500 pekerja,Elektrikal & Elektronik,4250000.0,2,2-3,2 - 5 juta,6000000.0,70.83,5160000.0,82.36
17903,Store Supervisor,Jakarta Barat,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",29 days,1- 50 pekerja,Kelautan/Aquakultur,4500000.0,3,2-3,2 - 5 juta,6000000.0,75.0,6000000.0,75.0
17922,Retail Funding Training Program,Jawa Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",23 days,Lebih dari 5000 pekerja,Perbankan/Pelayanan Keuangan,4900000.0,1,0-1,2 - 5 juta,4700000.0,104.26,5000000.0,98.0
17933,Accounting Mandarin(中文财务）,Jakarta Barat,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1 tahun,SMA/SMK,Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",3 days,1- 50 pekerja,Konsultasi (Bisnis & Manajemen),10000000.0,1,0-1,10 - 20 juta,4700000.0,212.77,6000000.0,166.67
17934,QC Worker,Surabaya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Penuh Waktu,"Manufaktur,Penjaminan Kualitas / QA",27 days,1- 50 pekerja,Makanan & Minuman/Katering/Restoran,4397260.0,2,2-3,2 - 5 juta,6000000.0,73.29,4700000.0,93.56
17936,Finance Manager,Jakarta Barat,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",29 days,201 - 500 pekerja,Manufaktur/Produksi,12000000.0,5,4-5,10 - 20 juta,10500000.0,114.29,6000000.0,200.0
17940,ADMIN MARKETING,Cikarang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Kontrak,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",28 days,51 - 200 pekerja,Manufaktur/Produksi,4408465.0,1,0-1,2 - 5 juta,4700000.0,93.8,6250000.0,70.54
17950,Solution Architect Engineer,Jakarta Pusat,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",26 days,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Keras),8500000.0,2,2-3,5 - 10 juta,6000000.0,141.67,6000000.0,141.67
17959,Store Manager (JABODETABEK AREA),Jakarta Raya,IDR,Manajer/Asisten Manajer,2 tahun,SMA/SMK,Kontrak,"Penjualan / Pemasaran,Penjualan Ritel",18 days,1001 - 2000 pekerja,Makanan & Minuman/Katering/Restoran,5400000.0,2,2-3,5 - 10 juta,6000000.0,90.0,6750000.0,80.0
17963,People Operations / HR Admin,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",24 days,51 - 200 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",6000000.0,2,2-3,5 - 10 juta,6000000.0,100.0,6000000.0,100.0
17976,SAP CO Senior Consultant - IT Consulting (A-63708),Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),4 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",19 days,1- 50 pekerja,Manajemen/Konsulting HR,22500000.0,4,4-5,> 20 juta,10500000.0,214.29,7100000.0,316.9
17984,Retail Sales Representative (Sulawesi Barat),Sulawesi Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",28 days,51 - 200 pekerja,Bahan Kimia/Pupuk/Pestisida,3332940.0,1,0-1,2 - 5 juta,4700000.0,70.91,7666470.0,43.47
17986,QHSE Branch Officer,Jakarta Utara,IDR,Supervisor/Koordinator,2 tahun,Diploma (D3/D4),Penuh Waktu,"Teknik,Teknik Lingkungan",29 days,501 - 1000 pekerja,Pertambangan,8500000.0,2,2-3,5 - 10 juta,6000000.0,141.67,6000000.0,141.67
17989,MT Production ( Sidoarjo ),Sidoarjo,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1 tahun,Sarjana (S1),Penuh Waktu,"Manufaktur,Manufaktur",22 days,2001 - 5000 pekerja,Manufaktur/Produksi,9200000.0,1,0-1,5 - 10 juta,4700000.0,195.74,5100000.0,180.39
17992,Business Proposal Specialist,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",22 days,201 - 500 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),6000000.0,2,2-3,5 - 10 juta,6000000.0,100.0,6000000.0,100.0
17993,Ticketing Staff with English Communication Skills,Jakarta Raya,IDR,Supervisor/Koordinator,1 tahun,Diploma (D3/D4),Penuh Waktu,"Hotel/Restoran,Hotel/Pariwisata",20 days,1001 - 2000 pekerja,Manajemen/Konsulting HR,7000000.0,1,0-1,5 - 10 juta,4700000.0,148.94,6750000.0,103.7
17998,Retail Sales Representative (Palopo),Palopo,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",28 days,51 - 200 pekerja,Bahan Kimia/Pupuk/Pestisida,3453960.0,1,0-1,2 - 5 juta,4700000.0,73.49,2750000.0,125.6
18002,Staff IT Programming,Depok,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",4 days,51 - 200 pekerja,BioTeknologi/Farmasi/Riset klinik,4400000.0,1,0-1,2 - 5 juta,4700000.0,93.62,4800000.0,91.67
18007,Middle PHP Programmer (MPP),Yogyakarta,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",1 day,51 - 200 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",5500000.0,1,0-1,5 - 10 juta,4700000.0,117.02,3875000.0,141.94
18008,Inventory Lead,Jakarta Barat,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Kontrak,"Manufaktur,Pembelian/Manajemen Material",29 days,51 - 200 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",10000000.0,2,2-3,10 - 20 juta,6000000.0,166.67,6000000.0,166.67
18019,Sales Executive Tradisional Market,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",20 days,51 - 200 pekerja,Tekstil/Garment,4800000.0,1,0-1,2 - 5 juta,4700000.0,102.13,6000000.0,80.0
18027,QA Engineer (Performance Testing),Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",24 days,51 - 200 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),9600000.0,1,0-1,5 - 10 juta,4700000.0,204.26,7100000.0,135.21
18030,Senior Financial Advisor (Bancassurance) - DENPASAR,Palembang,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",27 days,501 - 1000 pekerja,Perbankan/Pelayanan Keuangan,4500000.0,2,2-3,2 - 5 juta,6000000.0,75.0,4500000.0,100.0
18033,Sales Manager,Jakarta Pusat,IDR,Manajer/Asisten Manajer,1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT",27 days,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Keras),12000000.0,1,0-1,10 - 20 juta,4700000.0,255.32,6000000.0,200.0
18038,Accounting Mandarin(中文财务）,Jakarta Barat,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,1 tahun,SMA/SMK,Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",3 days,1- 50 pekerja,Konsultasi (Bisnis & Manajemen),10000000.0,1,0-1,10 - 20 juta,4700000.0,212.77,6000000.0,166.67
18041,Programmer DotNet Penempatan Jakarta Utara / Karawang,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",20 days,51 - 200 pekerja,"Konsultasi (IT, Ilmu Pengetahuan, Teknis & Teknikal)",10250000.0,1,0-1,10 - 20 juta,4700000.0,218.09,6000000.0,170.83
18046,Assistant Manager Accounting & Tax,Jakarta Barat,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",18 days,51 - 200 pekerja,Elektrikal & Elektronik,9250000.0,5,4-5,5 - 10 juta,10500000.0,88.1,6000000.0,154.17
18047,FINANCIAL SPECIALIST (PONTIANAK),Pontianak,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",26 days,1001 - 2000 pekerja,Perbankan/Pelayanan Keuangan,5250000.0,0,0-1,5 - 10 juta,4700000.0,111.7,3000000.0,175.0
18060,Quality Control Staff,Sidoarjo,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak Terspesifikasi,Penuh Waktu,"Manufaktur,Penjaminan Kualitas / QA",28 days,51 - 200 pekerja,Umum & Grosir,4687500.0,1,0-1,2 - 5 juta,4700000.0,99.73,5100000.0,91.91
18065,Bancassurance Consultant (Sekayu - Sumatera Selatan),Palembang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",14 days,1001 - 2000 pekerja,Asuransi,4000000.0,1,0-1,2 - 5 juta,4700000.0,85.11,4500000.0,88.89
18067,Pre-Sales Staff (APSS),Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",26 days,Lebih dari 5000 pekerja,Retail/Merchandise,4650000.0,1,0-1,2 - 5 juta,4700000.0,98.94,6000000.0,77.5
18075,PHP Developer,Jakarta Selatan,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Tidak Terspesifikasi,Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",1 day,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),7500000.0,3,2-3,5 - 10 juta,6000000.0,125.0,7100000.0,105.63
18080,Telemarketing,Bekasi,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Kontrak,"Penjualan / Pemasaran,Telesales/Telemarketing",25 days,1- 50 pekerja,Retail/Merchandise,4250000.0,2,2-3,2 - 5 juta,6000000.0,70.83,5400000.0,78.7
18087,Senior Financial Advisor (Bancassurance) - AREA DEPOK,Lampung,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",27 days,501 - 1000 pekerja,Perbankan/Pelayanan Keuangan,4500000.0,2,2-3,2 - 5 juta,6000000.0,75.0,3600000.0,125.0
18098,EXECUTIVE ASSISTANT,Jakarta Raya,IDR,Manajer/Asisten Manajer,3 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sekretaris",24 days,51 - 200 pekerja,Pelayanan Perbaikan & Pemeliharaan,16000000.0,3,2-3,10 - 20 juta,6000000.0,266.67,6750000.0,237.04
18107,Teknisi Pemasangan Lift,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Kontrak,"Teknik,Teknik Elektro",25 days,1- 50 pekerja,Umum & Grosir,5750000.0,1,0-1,5 - 10 juta,4700000.0,122.34,6000000.0,95.83
18115,Sales Representative (SR) Area Jakarta,Jakarta Timur,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Telesales/Telemarketing",25 days,2001 - 5000 pekerja,Percetakan/Penerbitan,4671250.0,0,0-1,2 - 5 juta,4700000.0,99.39,6000000.0,77.85
18118,CRM Analytics Associate,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database",25 days,2001 - 5000 pekerja,Pendidikan,6000000.0,1,0-1,5 - 10 juta,4700000.0,127.66,6750000.0,88.89
18131,Senior Teaching Manager,Tangerang,IDR,Manajer/Asisten Manajer,4 tahun,Sarjana (S1),Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",6 days,1- 50 pekerja,Pendidikan,8500000.0,4,4-5,5 - 10 juta,10500000.0,80.95,5500000.0,154.55
18138,SEO & Content Specialist,Kalimantan Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Paruh Waktu,"Penjualan / Pemasaran,Digital Marketing",4 days,1- 50 pekerja,Manufaktur/Produksi,4500000.0,1,0-1,2 - 5 juta,4700000.0,95.74,6000000.0,75.0
18141,SALES EXECUTIVE - PLASTIC & PVC (SURABAYA BASED),Sidoarjo,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",9 days,1- 50 pekerja,Bahan Kimia/Pupuk/Pestisida,10000000.0,2,2-3,10 - 20 juta,6000000.0,166.67,5100000.0,196.08
18147,Tax & Accounting Officer,Tangerang,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Tidak Terspesifikasi,Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak",30 days,51 - 200 pekerja,Konstruksi/Bangunan/Teknik,5750000.0,3,2-3,5 - 10 juta,6000000.0,95.83,5500000.0,104.55
18151,Retail Business Development (Tangerang),Tangerang,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",29 days,201 - 500 pekerja,Transportasi/Logistik,7000000.0,3,2-3,5 - 10 juta,6000000.0,116.67,5500000.0,127.27
18152,Teknisi Listrik,Jawa Timur,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Penuh Waktu,"Teknik,Teknik Elektro",23 days,1001 - 2000 pekerja,Manufaktur/Produksi,4437750.0,2,2-3,2 - 5 juta,6000000.0,73.96,4575000.0,97.0
18153,Admin (Depok),Depok,IDR,Pegawai (non-manajemen & non-supervisor),0 tahun,SMA/SMK,Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",17 days,1- 50 pekerja,Lainnya,2400000.0,0,0-1,2 - 5 juta,4700000.0,51.06,4800000.0,50.0
18157,Digital Strategy Marketing Specialist (Manager) - PT Lippo Malls Indonesia,Tangerang,IDR,Manajer/Asisten Manajer,5 tahun,Tidak Terspesifikasi,Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",27 days,1001 - 2000 pekerja,Retail/Merchandise,16750000.0,5,4-5,10 - 20 juta,10500000.0,159.52,5500000.0,304.55
18158,Cluster Manager Sales Internet Bali,Bali,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel",23 days,1001 - 2000 pekerja,Telekomunikasi,5500000.0,2,2-3,5 - 10 juta,6000000.0,91.67,6500000.0,84.62
18179,INTERIOR DESIGNER,Jakarta Raya,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Bangunan/Konstruksi,Arsitek/Desain Interior",24 days,1001 - 2000 pekerja,Perawatan/Kecantikan/Fitnes,8000000.0,3,2-3,5 - 10 juta,6000000.0,133.33,6750000.0,118.52
18190,HR Recruitment Supervisor,Bandung,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Penuh Waktu,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR",29 days,501 - 1000 pekerja,Tekstil/Garment,7300000.0,2,2-3,5 - 10 juta,6000000.0,121.67,5000000.0,146.0
18194,Instruktur E-learning Pemrograman,Depok,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Tidak Terspesifikasi,Kontrak,"Pendidikan/Pelatihan,Pelatihan & Pengembangan",27 days,1- 50 pekerja,Pendidikan,6500000.0,2,2-3,5 - 10 juta,6000000.0,108.33,4800000.0,135.42
18205,PHP Developer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",10 days,201 - 500 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),7500000.0,3,2-3,5 - 10 juta,6000000.0,125.0,6750000.0,111.11
18207,Senior IT Asset Management,Jakarta Timur,IDR,Supervisor/Koordinator,5 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",5 days,201 - 500 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),9600000.0,5,4-5,5 - 10 juta,10500000.0,91.43,6000000.0,160.0
18232,English Teachers and Coordinators,Kalimantan Selatan,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",28 days,51 - 200 pekerja,Pendidikan,5400000.0,3,2-3,5 - 10 juta,6000000.0,90.0,2300000.0,234.78
18242,Administrasi Staff di Palembang,Palembang,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum",7 days,1001 - 2000 pekerja,Telekomunikasi,3960000.0,1,0-1,2 - 5 juta,4700000.0,84.26,4500000.0,88.0
18243,Kepala Bengkel Sepeda Motor Honda,Cianjur,IDR,Manajer/Asisten Manajer,3 tahun,Diploma (D3/D4),Penuh Waktu,"Teknik,Mekanikal",1 day,51 - 200 pekerja,Automobil/Mesin Tambahan Automotif/Kendaraan,4500000.0,3,2-3,2 - 5 juta,6000000.0,75.0,3875000.0,116.13
18256,Product Manager,Jakarta Barat,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",25 days,51 - 200 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),12000000.0,3,2-3,10 - 20 juta,6000000.0,200.0,6000000.0,200.0
18268,Designer,Jawa Barat,IDR,Pegawai (non-manajemen & non-supervisor),5 tahun,Sarjana (S1),Penuh Waktu,"Manufaktur,Manufaktur",8 days,51 - 200 pekerja,Manufaktur/Produksi,3925000.0,5,4-5,2 - 5 juta,10500000.0,37.38,5000000.0,78.5
18269,Finance Supervisor,Jakarta Raya,IDR,Supervisor/Koordinator,2 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",22 days,51 - 200 pekerja,Konstruksi/Bangunan/Teknik,9000000.0,2,2-3,5 - 10 juta,6000000.0,150.0,6750000.0,133.33
18281,National Sales Manager,Jakarta Raya,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",29 days,51 - 200 pekerja,Makanan & Minuman/Katering/Restoran,14000000.0,5,4-5,10 - 20 juta,10500000.0,133.33,6750000.0,207.41
18294,QA Engineering Manager - Series D Startup (Remote),Jakarta Raya,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",30 days,51 - 200 pekerja,Manajemen/Konsulting HR,40000000.0,5,4-5,> 20 juta,10500000.0,380.95,6750000.0,592.59
18299,Cleaning Service,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Lainnya,Pekerjaan Umum",16 days,201 - 500 pekerja,Perbankan/Pelayanan Keuangan,2750000.0,1,0-1,2 - 5 juta,4700000.0,58.51,6750000.0,40.74
18308,MANAGER TEKNIK,Tangerang,IDR,Manajer/Asisten Manajer,7 tahun,Diploma (D3/D4),Kontrak,"Teknik,Mekanikal",27 days,201 - 500 pekerja,Polymer/Plastik/Karet/Ban,9000000.0,7,6-10,5 - 10 juta,17500000.0,51.43,5500000.0,163.64
18311,SALES  MARKETING MANAGER,Bandung,IDR,Manajer/Asisten Manajer,2 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",2 days,51 - 200 pekerja,Tekstil/Garment,11000000.0,2,2-3,10 - 20 juta,6000000.0,183.33,5000000.0,220.0
18315,Finance Accounting Supervisor - (For SCM Group Subsidiary),Jakarta Raya,IDR,Supervisor/Koordinator,5 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",29 days,1001 - 2000 pekerja,Hiburan/Media,9600000.0,5,4-5,5 - 10 juta,10500000.0,91.43,6750000.0,142.22
18316,Junior Underwriter,Surabaya,IDR,Lulusan baru/Pengalaman kerja kurang dari 1 tahun,0 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Perbankan / Jasa Finansial ",20 days,201 - 500 pekerja,Asuransi,4250000.0,0,0-1,2 - 5 juta,4700000.0,90.43,4700000.0,90.43
18325,Product Specialist,Aceh,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",28 days,201 - 500 pekerja,Kesehatan/Medis,5000000.0,1,0-1,5 - 10 juta,4700000.0,106.38,5000000.0,100.0
18332,Bancassurance Consultant - SUBANG,Jawa Barat,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",14 days,1001 - 2000 pekerja,Asuransi,4000000.0,1,0-1,2 - 5 juta,4700000.0,85.11,5000000.0,80.0
18341,COOK Kitchen,Bali,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,SMA/SMK,Penuh Waktu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran",29 days,2001 - 5000 pekerja,Manajemen/Konsulting HR,2750000.0,1,0-1,2 - 5 juta,4700000.0,58.51,6500000.0,42.31
18351,Product Specialist,Jakarta Selatan,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Kontrak,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",29 days,51 - 200 pekerja,Pendidikan,10500000.0,3,2-3,10 - 20 juta,6000000.0,175.0,7100000.0,147.89
18359,Procurement,Jakarta Pusat,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,Diploma (D3/D4),Penuh Waktu,"Manufaktur,Pembelian/Manajemen Material",29 days,501 - 1000 pekerja,Elektrikal & Elektronik,4950000.0,3,2-3,2 - 5 juta,6000000.0,82.5,6000000.0,82.5
18362,Accounting Finance Senior Staff (Jakarta Area),Jakarta Pusat,IDR,Supervisor/Koordinator,3 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan",29 days,51 - 200 pekerja,Manajemen/Konsulting HR,7500000.0,3,2-3,5 - 10 juta,6000000.0,125.0,6000000.0,125.0
18377,Golang Developer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Kontrak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",12 days,51 - 200 pekerja,Konsultasi (Bisnis & Manajemen),10500000.0,1,0-1,10 - 20 juta,4700000.0,223.4,6750000.0,155.56
18412,Digital Marketing,Bekasi,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,SMA/SMK,Kontrak,"Penjualan / Pemasaran,Digital Marketing",29 days,51 - 200 pekerja,Umum & Grosir,4250000.0,2,2-3,2 - 5 juta,6000000.0,70.83,5400000.0,78.7
18418,"Bancassurance Life Consultant - Wonosobo, Pekalongan, Tegal",Pekalongan,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",14 days,1001 - 2000 pekerja,Asuransi,4000000.0,1,0-1,2 - 5 juta,4700000.0,85.11,3650000.0,109.59
18420,Estate Management,Jakarta Barat,IDR,Pegawai (non-manajemen & non-supervisor),0 tahun,Diploma (D3/D4),Penuh Waktu,"Bangunan/Konstruksi,Properti/Real Estate",30 days,1- 50 pekerja,Properti/Real Estate,4800000.0,0,0-1,2 - 5 juta,4700000.0,102.13,6000000.0,80.0
18431,Senior Android Developer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),4 tahun,Tidak Terspesifikasi,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",26 days,51 - 200 pekerja,Transportasi/Logistik,17901235.0,4,4-5,10 - 20 juta,10500000.0,170.49,6750000.0,265.2
18437,"Bancassurance Officer (Area : Batam, Pekanbaru, Palembang)",Pekanbaru,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan",14 days,201 - 500 pekerja,Asuransi,4100000.0,1,0-1,2 - 5 juta,4700000.0,87.23,4025000.0,101.86
18441,Customer Service,Dumai,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Diploma (D3/D4),Penuh Waktu,"Pelayanan,Layanan Pelanggan",16 days,201 - 500 pekerja,Telekomunikasi,2400000.0,1,0-1,2 - 5 juta,4700000.0,51.06,5050000.0,47.52
